"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.Texas.Red.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV396.A_median","BUV496.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.Texas.Red.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV396.A_rCV","BUV496.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"361","Specimen_001_20200622 after weekly clean_001.csv","1","22-JUN-2020","20200622 after weekly clean",2524,19976.958984375,63532.69921875,953.119995117188,936.100036621094,1778.88000488281,1573.52001953125,2004.64001464844,2258.28002929688,4339.19970703125,3441.28002929688,2979.83984375,4414.5,2199.59985351562,1412.09997558594,3698.09985351562,2797.19995117188,1503,7166.09033203125,2010.55004882812,1265.580078125,1,"after weekly clean","Specimen_001_20200622 after weekly clean_001.csv","1","22-JUN-2020","20200622 after weekly clean",67.6309350237718,91.4926758454051,39.8410418158809,67.2749723929137,76.2451855899659,57.3968502293863,57.8220215145123,68.9280875831832,54.2156450194406,49.0487718418159,48.6051692943051,51.202784476803,63.2721690416525,63.8298562504879,82.7598193158788,62.983693028323,63.1274127019634,66.2577748799275,51.4992989055102,91.9451761004848,89.3574514633623,0,"after weekly clean"
"362","Specimen_001_20200622 after weekly clean_001.csv","2","22-JUN-2020","20200622 after weekly clean",2542,52395.51953125,156417.5,3316.31005859375,3520.55004882812,4906.19995117188,4249.66015625,6345.080078125,6389.9599609375,11370.2397460938,9428.15966796875,8575.35986328125,15592.4995117188,7022.24975585938,5944.5,11136.599609375,7673.849609375,5278.94995117188,18834.390625,8090.39013671875,5434.80493164062,2,"after weekly clean","Specimen_001_20200622 after weekly clean_001.csv","2","22-JUN-2020","20200622 after weekly clean",60.7373623131393,36.4565360002529,13.5528670265475,29.9425705331853,55.5033329003751,44.4198436911802,43.4258516076194,64.9732501244352,74.7992346850276,42.992901873728,70.8455622353581,67.0815313830387,30.3611786926551,28.3865263730814,33.6769656883136,50.1808765733025,62.2097445769432,55.2933915514889,37.2322079371824,43.1662430045315,71.4231988906499,0,"after weekly clean"
"363","Specimen_001_20200622 after weekly clean_001.csv","3","22-JUN-2020","20200622 after weekly clean",2451,41812.48046875,76370.21875,52505.9609375,53535.30078125,94553.3203125,86569.4375,95441.3984375,108725.203125,130410.875,130124.15625,129132.796875,89636.3984375,88556.3984375,85411.796875,97559.09375,100009.796875,103465.796875,71866.3046875,57344.5234375,71775.453125,3,"after weekly clean","Specimen_001_20200622 after weekly clean_001.csv","3","22-JUN-2020","20200622 after weekly clean",69.6834108527132,14.1059959818741,14.0446058304796,15.688494763169,16.5646943061883,17.0833320352893,16.6422692008077,13.0603090820046,10.8883508064267,10.9929653752994,11.0082984027514,11.1976703875214,14.98161048207,14.7307299311994,15.5117202706374,9.68654385434982,8.91822087742342,10.9859354487768,21.1463921493981,17.2848401949347,15.5763387835631,0,"after weekly clean"
"364","Specimen_001_20200624 during service_004.csv","1","24-JUN-2020","20200624 during service",2453.5,18153.19921875,62391.25,394.050003051757,448.440002441406,515.774993896484,426.075012207031,488.519989013672,537.510009765625,995.519958496094,728.320007324219,696.320007324219,1239.70001220703,446.200012207031,543.720031738281,960.02001953125,371.679992675781,451.720001220703,836.610046386719,649.380004882812,230.68000793457,1,"during service","Specimen_001_20200624 during service_004.csv","1","24-JUN-2020","20200624 during service",69.9660566537599,16.3286367422108,35.7175384994891,32.0684776177903,48.5148540792388,54.0468237962263,55.4274730357338,75.1121411951987,61.0435546173286,49.0536348397595,55.9107768592773,55.1010991184035,48.490624567327,34.0266578249818,59.6048476833539,37.3065605639227,46.8476866635851,54.6423525278172,41.0153492621189,74.8532781089459,77.0547960043248,0,"during service"
"365","Specimen_001_20200624 during service_004.csv","2","24-JUN-2020","20200624 during service",2456,89098.75,130456.078125,2305.84008789062,3056.93994140625,2619.92993164062,2270.7900390625,3400.32006835938,3235.40991210938,5264.6396484375,4404.47998046875,4124.7998046875,6734.39990234375,2834.52001953125,2622.92016601562,6258.76025390625,4657.0400390625,3115.1201171875,7603.75,3244.53002929688,2486.92016601562,2,"during service","Specimen_001_20200624 during service_004.csv","2","24-JUN-2020","20200624 during service",68.4966653094463,4.38217472186759,7.37637406160048,10.464951001729,13.2140668110295,12.4950351147906,13.7638498908093,16.2109021346006,12.9111710662628,10.1438901892064,9.59750010393138,10.7436691145048,13.7647650229832,10.2878386244019,18.7478062277951,12.2142668834254,9.50029484930095,12.2249437424507,6.77387779082073,22.2409700039768,22.48644323401,0,"during service"
"366","Specimen_001_20200624 during service_004.csv","3","24-JUN-2020","20200624 during service",2606,89067.546875,129937.34375,98235.7421875,96558.1640625,100967.0078125,91921.109375,93579.8671875,97046.4296875,115508.4765625,110987.515625,111392,110834.2421875,110959.359375,106766.921875,110883,110778.125,116992.71875,64833.72265625,53063.51171875,67845.203125,3,"during service","Specimen_001_20200624 during service_004.csv","3","24-JUN-2020","20200624 during service",66.2431273983116,4.24231819495141,10.4336669211964,14.2442598413018,12.7580149998645,15.3962534551625,14.9096427039763,11.6343136206431,9.27626856040158,10.2882325356939,9.61179599802962,9.85516764135892,14.531866975057,13.3278468263789,12.3495593028798,8.14312618649839,6.44498260458687,5.98847624999099,20.7805142915775,13.990325782216,14.7035248738339,0,"during service"
"367","Specimen_001_20200624 during service_001_005.csv","1","24-JUN-2020","20200624 during service_001",2438,18461.298828125,63244.83984375,375.179992675781,417.360015869141,474.720001220703,387.779998779297,407.100006103516,491.970001220703,967.679992675781,697.599975585938,652.159973144531,1161.0400390625,430.559997558594,469.200012207031,930.119995117188,344.080017089844,407.559997558594,816.070007324219,569.590026855469,188.020004272461,1,"during service_","Specimen_001_20200624 during service_001_005.csv","1","24-JUN-2020","20200624 during service_001",70.021127973749,31.3184710275984,52.017897689105,65.3340058954197,70.1241096275182,68.2953078951746,71.6192144544938,104.63927253921,68.9862149336512,58.5232575390889,60.4587180611643,63.223103390961,74.2665101489461,66.5050031030741,86.420271423671,67.9271417716587,70.8556137614,70.3709729862037,57.1027795729416,97.1389273997892,106.512602677478,0,"during service_"
"368","Specimen_001_20200624 during service_001_005.csv","2","24-JUN-2020","20200624 during service_001",2506.5,92162.19921875,133285.1015625,2365.78002929688,3102.82006835938,2661.67504882812,2315.98498535156,3418.94995117187,3314.07006835938,5371.19995117188,4462.39990234375,4188.7998046875,6833.76025390625,2839.1201171875,2658.34008789062,6363.18017578125,4681.88012695312,3141.34008789062,7750.69018554688,3326.69018554688,2551.30505371094,2,"during service_","Specimen_001_20200624 during service_001_005.csv","2","24-JUN-2020","20200624 during service_001",68.893048075005,4.18886363643107,8.4633332791145,12.6334400909783,14.5848652313597,14.3745939474168,15.0460786708207,17.8111667093568,13.607433957637,10.4140622674052,11.4153389918695,12.2609274811737,15.7023343216957,12.558816728231,18.8621459309453,12.7477103707065,10.3902715682933,12.968348351421,15.2526119766237,23.195457802634,24.1839834703735,0,"during service_"
"369","Specimen_001_20200624 during service_001_005.csv","3","24-JUN-2020","20200624 during service_001",2596,92007.5,132899.5625,100548.984375,98779.640625,102705.8125,93770.3125,94850.8515625,98674.828125,117050.234375,112829.4375,113463.6796875,112233.5625,111736.765625,107836.8828125,111541.71875,110534.3203125,117089.3203125,66035.3125,54145.8125,69358.0546875,3,"during service_","Specimen_001_20200624 during service_001_005.csv","3","24-JUN-2020","20200624 during service_001",64.1640793528505,4.31004046884765,10.5103573898381,11.4702205043095,10.0475358385308,12.8183085654841,12.8405211870761,10.4568433632111,8.5733459125293,8.97732482981733,9.07855200479596,9.3536750815979,14.1244001453164,8.92915103340678,11.5716111196881,7.04941451979151,5.05008986886355,5.5083781959192,13.8585174036855,15.7510875256685,13.9695558352034,0,"during service_"
"370","Specimen_001_20200624 during service_002_006.csv","1","24-JUN-2020","20200624 during service_002",2597.5,18784.673828125,64432.91015625,411.070007324219,531.320007324219,565.869995117188,461.5,646.454986572266,697.219970703125,1099.52001953125,888.320007324219,843.519958496094,1253.23504638672,437.610015869141,518.52001953125,1006.59002685547,429.779998779297,511.559997558594,838.499938964844,682.109985351562,304.199981689453,1,"during service_","Specimen_001_20200624 during service_002_006.csv","1","24-JUN-2020","20200624 during service_002",65.8426487006738,20.2342675641078,4.10553056761743,21.3321297151836,27.3082810410898,27.9799225861899,28.9230759972999,57.3553378712882,23.014256360623,13.1051718090326,12.9015451289606,14.6489714730528,34.7897865334167,24.1842737313894,45.0626608075963,26.2811943842251,26.6343013276048,24.0771195393513,12.5184620697231,54.0392687545471,54.0120271277409,0,"during service_"
"371","Specimen_001_20200624 during service_002_006.csv","2","24-JUN-2020","20200624 during service_002",2453,91852.1484375,132863.296875,2621.82006835938,2865.28002929688,2614.92993164062,2254.25,3200.67993164062,2947.919921875,4878.080078125,3762.55981445312,3427.19995117188,7241.01025390625,3433.02001953125,2852.72998046875,5543.64013671875,3935.01000976562,2523.8701171875,7863.95947265625,3698.759765625,2251.07983398438,2,"during service_","Specimen_001_20200624 during service_002_006.csv","2","24-JUN-2020","20200624 during service_002",70.0378393803506,5.42504281039288,8.78381052141117,10.6065871538018,14.25741560696,13.4137442530885,13.8906539773831,17.1148543709241,13.2111783914771,9.85998590634043,10.9205481082404,11.2048330341532,12.6396759883231,9.9343462651964,15.982202161752,11.8806874889625,9.6850865201773,13.0485175819316,15.1868746715773,19.4229822153224,24.2769090159962,0,"during service_"
"372","Specimen_001_20200624 during service_002_006.csv","3","24-JUN-2020","20200624 during service_002",2457,92032.1953125,131942.734375,100509.7578125,101557.6015625,104764.046875,95597.234375,101897.0703125,109772.3828125,120657.9140625,118638.71875,117888.640625,108318.484375,104654.9140625,101295.84375,107415.421875,108030.5078125,114578.1328125,70346.640625,60949.9765625,72375.4140625,3,"during service_","Specimen_001_20200624 during service_002_006.csv","3","24-JUN-2020","20200624 during service_002",68.3287098087098,5.57577732860299,7.27753653070373,4.61839650052635,5.70076041667549,5.75759454989553,5.85858978334068,6.53706085299772,7.1175746176481,5.15195691486513,6.45026808016672,7.01241068736346,6.11880036345367,5.53358491811146,6.10989333533243,5.77598946089416,5.20721106487209,6.08291933431614,9.67557952860671,10.5368615143798,14.365523396725,0,"during service_"
"373","Specimen_001_20200624 during service_003_007.csv","1","24-JUN-2020","20200624 during service_003",2534,19136.6484375,65558.8203125,420.320007324219,540.200012207031,556.639953613281,462.919982910156,651.779968261719,700.769958496094,1088.01000976562,884.52001953125,841.049987792969,1241.48999023438,433.260009765625,509.820007324219,994.410034179688,428.040008544922,506.339996337891,849.419982910156,709.019958496094,319.799987792969,1,"during service_","Specimen_001_20200624 during service_003_007.csv","1","24-JUN-2020","20200624 during service_003",66.3947355958958,11.7044976354271,3.74224142525158,19.2781683877334,25.6037128220263,26.7857176143524,29.1892963414371,53.8367433175545,22.4323298757165,12.9597098321121,13.0565678027621,14.5928211711623,33.8342137418749,24.2598766449176,46.160407217094,26.7910108974642,26.3211361174218,24.7962509172481,11.5243326152375,54.0193116362186,55.1219505561776,0,"during service_"
"374","Specimen_001_20200624 during service_003_007.csv","2","24-JUN-2020","20200624 during service_003",2396.5,93894.125,134594.15625,2669.54992675781,2916.71008300781,2611.3798828125,2243.95483398437,3183.28491210937,2965.31494140625,4861.39501953125,3755.74499511718,3432.55493164063,7160.97021484375,3403.875,2848.81506347656,5489.26513671875,3892.38000488281,2509.94995117188,7893.98974609375,3775.58996582032,2284.22985839844,2,"during service_","Specimen_001_20200624 during service_003_007.csv","2","24-JUN-2020","20200624 during service_003",71.0709284373044,3.82012717324234,9.41527536282107,13.0205063831817,14.6748975928329,13.9927114365348,14.7527079754972,18.2626010851513,14.009515706496,12.286751876757,12.0114563437531,13.0534038234691,13.4261611360738,10.7708905456729,16.9936027691578,12.5028392739202,10.882130843526,13.5098542028285,18.6169228533179,19.8684690898208,24.6000054471869,0,"during service_"
"375","Specimen_001_20200624 during service_003_007.csv","3","24-JUN-2020","20200624 during service_003",2575,93925.6484375,133917.0625,102464.1015625,103373.5625,104803.8046875,95509.90625,101363.1484375,109249.828125,119603.609375,118211.9375,118121.21875,107798.21875,104364.328125,100800.8125,106742.0390625,107519.8203125,114606.84375,70716.359375,61599.71875,73956.4765625,3,"during service_","Specimen_001_20200624 during service_003_007.csv","3","24-JUN-2020","20200624 during service_003",67.3066213592233,3.64339184925443,7.1779128919812,2.92752391329129,4.6523542883305,5.55582986945773,5.8778956526761,6.43841195676162,7.52195849850451,4.38614411524213,5.67111037458676,6.21947286540126,6.10468487999718,4.94518703933352,5.98757851111691,5.6213554626183,5.27370038169562,6.30528994437232,7.2766386225606,5.99347985304316,14.6333025779837,0,"during service_"
"376","Specimen_001_20200629_001.csv","1","29-JUN-2020","20200629",2416,18847.3984375,64804.021484375,415.880004882812,554.260009765625,572.599975585938,457.799987792969,667.799987792969,710.850006103516,1076.98504638672,892.080017089844,858.690002441406,1215.82501220703,429.779998779297,503.730010986328,1002.23999023438,443.700012207031,508.080017089844,852.539978027344,703.559997558594,323.699981689453,1,"","Specimen_001_20200629_001.csv","1","29-JUN-2020","20200629",71.5658423013245,13.6340940440843,3.16682210688181,18.3274022135738,24.4325760081824,24.2550308634738,26.9734185667937,47.3172076493192,19.8331983451947,11.8748180466857,11.6172325105661,12.708615972092,31.8716376553165,21.3562726660192,43.1616830874413,24.3679184584089,24.4730023267503,23.5445197559987,10.567245954418,47.1313326876677,51.5436506308427,0,""
"377","Specimen_001_20200629_001.csv","2","29-JUN-2020","20200629",2509,92825.84375,132960.234375,2652.90014648438,2970.36010742188,2609.59985351562,2198.69995117188,3158.39990234375,2980.59985351562,4806.89990234375,3778.10986328125,3503.42993164062,6999.14990234375,3369.51000976562,2857.94995117188,5604.5400390625,4062.89990234375,2549.96997070312,7913.099609375,3753.35986328125,2366.52001953125,2,"","Specimen_001_20200629_001.csv","2","29-JUN-2020","20200629",66.042419290554,4.49964276263985,8.82066813738366,11.7715095167353,14.432999171091,13.8413175305533,14.1091401640597,16.6816659923631,13.691873973106,11.0857791000912,11.5449941745269,12.1830629289141,12.7410990732064,9.9236960092709,16.7579889328381,11.4408790437231,9.83607819554787,14.1476668775875,17.4833872679968,20.185706601286,23.9674488026018,0,""
"378","Specimen_001_20200629_001.csv","3","29-JUN-2020","20200629",2555,92706.25,132406.71875,101614.578125,105321.984375,105298.1953125,93754.5,100098.6015625,110175.796875,118494.8125,119170.171875,120721.2265625,105980.7890625,103585.6796875,101503.7734375,108649.078125,110987.640625,116626.109375,70839.59375,62476.4375,75521.9375,3,"","Specimen_001_20200629_001.csv","3","29-JUN-2020","20200629",68.2529236790607,4.52777620002697,9.24801048733601,15.488010826141,13.9508145512711,16.2796049864043,15.9734442930073,12.1150114999889,9.82834644802746,10.9326454968757,10.3298815270862,9.79398187857524,13.81551469418,12.4476387338471,12.2660589958055,8.27178651423785,6.20582692273309,6.63969457016152,20.5654661985022,16.8481798988219,15.2115319720843,0,""
"379","Specimen_001_20200630_001.csv","1","30-JUN-2020","20200630",2505,18549.69921875,64146.90234375,407.739990234375,534.280029296875,548.099975585938,446.600006103516,648.200012207031,688.099975585938,1074.78002929688,886.409973144531,837.27001953125,1182.32995605469,408.029998779297,486.330017089844,987.450012207031,421.950012207031,485.459991455078,849.419982910156,682.5,316.679992675781,1,"","Specimen_001_20200630_001.csv","1","30-JUN-2020","20200630",66.9247265469062,16.5300554970252,3.90946206421819,18.9127420703992,23.9612154663818,24.1379326664492,26.6201892650149,48.3487265545015,20.0323928993075,11.7649031926273,11.9551670863361,13.1616550253714,33.3273315329373,21.5797853979189,40.899391141927,24.1850219746956,23.7976114142899,24.2831565609117,10.6711868026328,45.590673178872,51.1083750844418,0,""
"380","Specimen_001_20200630_001.csv","2","30-JUN-2020","20200630",2471,91248.296875,132647.21875,2621.82006835938,2909.67993164062,2524.19995117188,2154.59985351562,3072.30004882812,2881.19995117188,4788,3765.51000976562,3446.09985351562,6826.02001953125,3250.32006835938,2699.61010742188,5440.10986328125,3938.48999023438,2442.09008789062,7918.5595703125,3750.23974609375,2324.39990234375,2,"","Specimen_001_20200630_001.csv","2","30-JUN-2020","20200630",69.5850789154189,5.1591087924415,7.35469618367422,9.38469919149647,13.4204435868656,13.2869583474344,13.7468419791597,16.9315964156792,13.3141689969703,9.57657186994178,9.61523740319095,10.6620507508736,12.2805699883595,9.72311671153777,16.5042814007702,12.5781426452551,9.82733328023,13.2548590709743,9.00829602625853,17.9678563720731,23.8990509510707,0,""
"381","Specimen_001_20200630_001.csv","3","30-JUN-2020","20200630",2511,91026.6484375,131798.4453125,100133.83984375,102755.66015625,101612.34765625,91088.19921875,97424.25,106377.9453125,117794.87890625,118479.375,117524.29296875,103084.99609375,99412.2890625,96470.38671875,105525.34375,107392.80078125,111550.53125,71090.7578125,62171.84765625,75050.81640625,3,"","Specimen_001_20200630_001.csv","3","30-JUN-2020","20200630",68.8144125846276,5.30866685202333,8.94788195884566,16.2203449652522,14.4373093962395,16.3227961483981,16.2388505333022,12.9651805393036,11.0736234803869,11.5329447677005,11.1274934772402,11.1658596884507,13.913529532801,13.1632586962455,13.1254594878715,8.99719968114887,7.69703552819769,8.25455861231052,21.046257338633,17.3718459407465,15.109843392568,0,""
"382","Specimen_001_20200707_001.csv","1","07-JUL-2020","20200707",2394,16829.4736328125,59043.490234375,376.660003662109,494.320007324219,566.579956054688,465.404983520508,674.144989013672,703.609985351562,1077.76000976562,874.239990234375,838.399963378906,1185.81005859375,414.119995117188,484.154998779297,1011.80999755859,423.690002441406,485.459991455078,839.669982910156,704.339965820312,302.639984130859,1,"","Specimen_001_20200707_001.csv","1","07-JUL-2020","20200707",70.1097994987469,7.75544187991898,3.33802172107842,19.9866711878043,24.3263500317757,22.5854831460093,24.9782076196671,49.1273598085646,19.0680410001053,12.2009667550495,12.0790637906195,13.0916047900661,35.7247647886239,27.5697814686551,49.9967924708242,25.0844477172214,23.7643051890327,24.0143377174353,10.5649939126213,57.4711312366843,54.1145091276948,0,""
"383","Specimen_001_20200707_001.csv","2","07-JUL-2020","20200707",2517,82873.046875,123531.8984375,2394.64013671875,2653.64013671875,2600.02001953125,2223.71997070312,3158.78979492188,2952.17993164062,4782.080078125,3690.23999023438,3404.15991210938,6849.51025390625,3297.30004882812,2702.21997070312,5510.580078125,3917.61010742188,2415.98999023438,7821.83984375,3739.31982421875,2300.21997070312,2,"","Specimen_001_20200707_001.csv","2","07-JUL-2020","20200707",69.5049662296385,4.43574556338526,6.77212281266169,9.5111262273353,14.0730594674364,12.3173167048557,12.7260510320357,16.9417853192547,12.1226548277809,9.48260044722627,9.18452714855745,10.0571526149324,13.3179216950459,11.1345649231687,18.3741135150651,12.1761919631164,10.2402829620931,14.4429238588322,6.81591906875334,18.9307470351433,22.9664292042383,0,""
"384","Specimen_001_20200707_001.csv","3","07-JUL-2020","20200707",2578,82721.59375,123194.4609375,91860.640625,94213.1015625,104482.890625,94199.9609375,101632.234375,109354.90625,118236.796875,117365.1171875,118254.71875,104882.8515625,102475.5625,98337.84375,106194.8125,107493.71875,111781.078125,70146.9609375,61730.7578125,73700.640625,3,"","Specimen_001_20200707_001.csv","3","07-JUL-2020","20200707",65.9289255236618,4.65954241278445,9.37574328974689,15.540954855019,13.8034143141417,16.3208547758642,15.9508153159896,12.1268920877865,10.1615270198211,10.9871588390882,10.2282970976989,10.0841282740831,12.4633080188797,11.4033530951587,11.437144403493,8.76958358150145,7.81390937668161,8.76067025193916,20.6972627422495,16.5816006619978,14.8779342032093,0,""
"385","Specimen_001_20200708_002.csv","1","08-JUL-2020","20200708",2527.5,15990.6494140625,57055.48046875,361.119995117188,470.640014648438,538.179992675781,444.459991455078,644.324981689453,673.789978027344,1066.88000488281,870.719970703125,845.440002441406,1103.16003417969,377.580017089844,448.920013427734,902.190002441406,394.110015869141,446.309997558594,816.269958496094,769.079956054688,318.239990234375,1,"","Specimen_001_20200708_002.csv","1","08-JUL-2020","20200708",67.6057289812067,7.89663484030737,4.14794924902796,20.1844263334115,26.1243016529965,26.611722107388,27.6251912748948,51.8384256938572,22.0987204080847,12.6274717012738,12.7159138352247,13.8266889362734,39.3034194514227,30.8755751243359,51.4406382043058,28.9296045504508,27.6416873600425,26.7056537145482,11.1801259884369,53.8844918718591,53.8521680019387,0,""
"386","Specimen_001_20200708_002.csv","2","08-JUL-2020","20200708",2502,78809.8984375,120138.2578125,2274.02001953125,2506.38012695312,2488.5498046875,2135.67993164062,3044.47998046875,2857.03979492188,4689.919921875,3685.11987304688,3431.0400390625,6269.22021484375,3000.63012695312,2444.69995117188,5188.68017578125,3753.17993164062,2269.830078125,7644.77978515625,3788.4599609375,2308.02001953125,2,"","Specimen_001_20200708_002.csv","2","08-JUL-2020","20200708",67.6449480415668,5.28427338650255,6.79437863550049,8.70433881954237,13.5222921814866,12.8815963740177,13.7962819858146,17.291715446196,13.0084771263416,8.73319570230202,8.94353558318335,9.93999226102471,15.5675415127682,13.7863800629116,19.4828787582671,12.8760843772647,10.4646608523697,16.1550174062708,5.38186469410262,18.1276726402111,23.5201393821434,0,""
"387","Specimen_001_20200708_002.csv","3","08-JUL-2020","20200708",2466,78786.5,119449.3203125,87719.6015625,88827.3828125,101128.84375,91188.140625,96838.3203125,102348.625,114586.234375,113331.1953125,113592.3203125,95106.6640625,92420.96875,88363.2890625,100037.8203125,100451.0703125,102083.1875,68640.78125,60988.9765625,72128.15625,3,"","Specimen_001_20200708_002.csv","3","08-JUL-2020","20200708",69.4495944849959,5.40444760127052,7.16236227406327,6.54172995648688,7.35922343238576,6.78743599208065,6.98677593252001,7.86450804558662,8.6373366261027,5.84077647443199,7.15019016098627,7.79395427741629,13.7728573830715,13.3004854400939,14.2498959064678,9.01396655374324,8.48369299356488,10.5357615434349,6.95039863328333,7.27607028498618,14.1876942560139,0,""
"388","Specimen_001_20200708_Violet alignment_001.csv","1","08-JUL-2020","20200708_Violet alignment",2558.5,13792.6743164062,49237.009765625,301.550003051757,404.779998779297,478.539978027344,389.079986572266,575.099975585938,612.019958496094,903.679992675781,761.599975585938,742.399963378906,1124.0400390625,412.380004882812,474.149993896484,954.390014648438,385.410003662109,482.850006103516,725.399963378906,675.089965820312,283.139984130859,1,"alignment","Specimen_001_20200708_Violet alignment_001.csv","1","08-JUL-2020","20200708_Violet alignment",66.496316200899,8.31643184856998,5.58112630952905,18.8957064434697,28.5191963015813,25.1585324452237,28.2909195652209,36.1195673919531,23.495850894081,13.8504597915845,13.9944749838396,13.6265949772109,22.7994183567663,20.2603876042451,36.2448195195621,25.2538076033306,25.3950375778509,24.32432338482,11.8353217719919,37.6201924369618,54.2794093397547,0,"alignment"
"389","Specimen_001_20200708_Violet alignment_001.csv","2","08-JUL-2020","20200708_Violet alignment",2518,75572.8984375,116085.28125,2170.419921875,2372.43994140625,2421.80981445312,2065.38989257812,2942.23999023438,2769.7099609375,4423.6796875,3532.7998046875,3282.55981445312,7005.240234375,3411.27001953125,2758.77001953125,5266.10986328125,3681.84008789062,2529.09008789062,7522.31982421875,3673.7998046875,2231.57983398438,2,"alignment","Specimen_001_20200708_Violet alignment_001.csv","2","08-JUL-2020","20200708_Violet alignment",67.7939674344718,5.02821710019021,6.26094299207291,9.33865468321847,13.8131879377793,12.266279678092,13.4636071806112,15.3197556934185,12.9800231120488,9.03943068509143,9.17937301922523,9.78369519682063,8.18059153889541,7.00342082361141,13.8931607996939,11.4720434978493,9.18481597913437,11.8507034310623,5.40441130240598,15.969349425474,23.1651005699764,0,"alignment"
"390","Specimen_001_20200708_Violet alignment_001.csv","3","08-JUL-2020","20200708_Violet alignment",2440,75591.75,115727.125,83882.703125,83621.484375,98295.234375,89371.9609375,92798.4140625,97559.6796875,108777.59375,105976.3203125,106501.1171875,106691.578125,104050.2578125,97853.25,100348.4140625,100051.7421875,107498.0703125,67859.21875,59921.9375,69518.28125,3,"alignment","Specimen_001_20200708_Violet alignment_001.csv","3","08-JUL-2020","20200708_Violet alignment",69.854237704918,5.42768307946139,6.86083696413546,6.5295197153093,8.25132852651692,6.0182933398189,6.17484577928393,7.22177718806989,8.67981083133489,5.26641140265272,7.75173330657815,8.10130839663288,3.52404861574565,2.67108845687777,4.14179437863588,4.61966053508725,4.63489413251253,4.97326780793231,6.2879845060661,6.8545194359641,13.9218915651683,0,"alignment"
"391","Specimen_001_20200709_001.csv","1","09-JUL-2020","20200709",2533.5,17210.3740234375,60951.58203125,379.25,506.899993896484,566.579956054688,464.339996337891,686.924987792969,727.75,1166.71997070312,938.239990234375,890.880004882812,1305,451.529998779297,532.440002441406,1057.05004882812,450.660003662109,534.179992675781,818.219970703125,763.619995117188,322.139984130859,1,"","Specimen_001_20200709_001.csv","1","09-JUL-2020","20200709",67.8687763962897,10.0707196970191,4.19888265852667,20.4878080967782,26.4211935600143,25.5639111108813,26.987768322722,50.0770100925142,20.9253781361712,12.5342810090637,12.5852679824859,14.1156657482525,34.2996715688888,23.2167708153735,44.4428264880472,24.6090528231092,24.9034737530614,24.5097910181725,11.4389954180739,50.867218304872,55.5666064686394,0,""
"392","Specimen_001_20200709_001.csv","2","09-JUL-2020","20200709",2492,84615.69921875,127707.3515625,2466.78991699219,2740.58996582031,2654.68994140625,2262.77001953125,3277.35986328125,3078.55981445312,4969.28002929688,3887.67993164062,3603.51989746094,7398.044921875,3542.205078125,2897.10009765625,5717.64013671875,4126.84497070312,2684.82006835938,7638.14965820312,3848.90979003906,2341.94982910156,2,"","Specimen_001_20200709_001.csv","2","09-JUL-2020","20200709",68.3172451845907,5.63486011364155,10.6057864315148,14.0086817638986,16.308530306095,13.5727799727963,15.1394152307875,17.2118715745289,13.2721277284673,13.0715241662262,13.1280895990107,13.1593738361083,15.4574578798928,11.838222755015,17.3269149970817,12.5602395909828,10.5713526442985,12.5713534799373,19.2795742233209,21.5909233961817,24.2793121563214,0,""
"393","Specimen_001_20200709_001.csv","3","09-JUL-2020","20200709",2480,84487.32421875,126668.76171875,94563.86328125,95173.25,106015.421875,95826.921875,101096.89453125,106381.0703125,118689.59765625,115324.16015625,115217.27734375,109745.71484375,107862.1640625,102653.91015625,109176.734375,109132.80078125,113560.66796875,68466.4453125,61485.056640625,72857.84375,3,"","Specimen_001_20200709_001.csv","3","09-JUL-2020","20200709",68.3265887096774,5.66969747033522,8.49837140378712,14.1314191810437,12.3914584295121,13.8915152692997,13.2457468155886,10.808302606507,8.66532627618122,10.0448465685029,9.65541672327511,10.0089665775156,15.1369834581739,13.540525639747,13.8211512560732,7.55859781395164,6.11804066519158,6.21503321995667,18.7431751034524,16.5006755452425,14.2836474018755,0,""
