"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.CF594.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa.Fluor.700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV.395.A_median","BUV661.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.CF594.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa.Fluor.700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV.395.A_rCV","BUV661.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"677","Specimen_001_20200724 after FC clean_001.csv","2","24-JUL-2020","20200724 after FC clean",2425,165159.125,69113.0390625,1845.56005859375,1989.18005371094,1670.40002441406,1114.80004882812,1695.60009765625,1423.80004882812,4086.28002929688,2197.80004882812,2265.88012695312,3853.92016601562,2135.64013671875,2053.5,3676.32006835938,3838.38012695312,1470.38000488281,10553.279296875,2957.76000976562,2184.9599609375,2,"after FC clean","Specimen_001_20200724 after FC clean_001.csv","2","24-JUL-2020","20200724 after FC clean",71.2566103092783,31.5227079339395,38.5389743817562,24.4309388108655,42.7435156983,52.1635633218178,57.3635726063194,59.5699058310671,62.6965035702438,21.6330326514812,56.7835949167475,59.5302122476511,46.9833172353866,34.7364632329253,51.7418683944713,55.3334780973591,53.7811896421608,57.1357814071536,38.4804595431774,68.5952081773111,77.3759199052114,0,"after FC clean"
"678","Specimen_001_20200724 after FC clean_001.csv","3","24-JUL-2020","20200724 after FC clean",2531.5,164302.9453125,68643.05078125,71512.44140625,65912.12109375,49281.90234375,51644.40234375,56760.90234375,53751.00390625,60250.431640625,70563.4375,79393.86328125,49786.08984375,63916.390625,68302.00390625,72223.26171875,91573.51953125,81588.703125,84025.91796875,73371.359375,74403.359375,3,"after FC clean","Specimen_001_20200724 after FC clean_001.csv","3","24-JUL-2020","20200724 after FC clean",65.9609401540589,2.89203843681097,13.8246056333885,13.3776451721005,13.5485358099619,13.7928647286455,13.5614210477192,11.288870346081,10.37229958205,11.8861639557756,11.3663683653451,10.4867681656756,14.5581681041839,12.577747568601,12.360634876253,7.59168438092493,6.37498135825889,7.48129976442434,20.3561694659409,15.6566867428154,17.2043170960023,0,"after FC clean"
"679","Specimen_001_20200728_001.csv","1","28-JUL-2020","20200728",2509,27360.068359375,24222.71875,273.919982910156,389.759979248047,462.480010986328,284.950012207031,423.529998779297,369.410003662109,793.52001953125,524.720031738281,535.919982910156,1116,494.099975585938,647.099975585938,396.899993896484,482.399993896484,330.299987792969,1975.04992675781,485.099975585938,435.049987792969,1,"","Specimen_001_20200728_001.csv","1","28-JUL-2020","20200728",70.3058429653248,3.82856574951164,4.44402054115003,54.906546038742,58.2908397259399,25.0878714735414,46.1870459178417,57.0166907324139,34.6827098148532,19.0883848297582,25.2401270069035,46.7597908003781,83.02135515548,53.7276529171001,122.52149872676,79.476461112693,50.1849209582697,71.3896470290402,13.313495336012,106.42577854633,102.648639709343,0,""
"680","Specimen_001_20200728_001.csv","2","28-JUL-2020","20200728",2487.5,145355.9375,55898.55859375,1834.88000488281,2478.71984863282,1890.09997558594,1427.2099609375,2132.20495605469,1622.36999511719,3293.919921875,2289.28002929687,2313.080078125,6190.64965820312,3600.44995117188,3264.29992675782,5926.49975585938,5844.14990234375,2121.75,15581.3344726562,4817.11987304688,3729.10998535157,2,"","Specimen_001_20200728_001.csv","2","28-JUL-2020","20200728",66.972775879397,2.27915211205682,12.7321776504188,15.9473621647896,22.2614199699266,12.3530160984141,17.6726449651822,18.0650679114008,16.3188519738414,12.1405396650701,13.6117345957205,19.1668015138939,19.109952352616,12.0353442447616,33.2985692991081,16.7725740711317,13.8328618625614,25.8626021504279,7.85324270986927,29.3621424725037,31.8289045699204,0,""
"681","Specimen_001_20200728_001.csv","3","28-JUL-2020","20200728",2513,145241.46875,55493.7578125,69022.078125,79573.1171875,61121.98046875,61835.37890625,67278.5390625,62756.6484375,64920.2421875,77622.1640625,85140.1640625,81798.296875,107015.3984375,108376.1953125,110002.5,138421.796875,121890.59375,131017.0390625,109766.578125,112527.796875,3,"","Specimen_001_20200728_001.csv","3","28-JUL-2020","20200728",66.4782729805014,2.3591861710036,15.4499734591489,14.9885709644989,12.0313513701383,15.5983676066053,15.7177558799173,11.8402356301398,8.8456503917476,11.046633736035,10.2318804451089,10.3718376012496,13.8894657265748,12.2232635293212,11.9163476722034,7.02814998309697,6.15162464421755,7.62869910555035,19.478018295688,13.60673090739,16.0466385326459,0,""
"682","Specimen_001_20200729_001.csv","1","29-JUL-2020","20200729",2478,27303.4287109375,24851.51953125,275.839996337891,374.399993896484,462.889984130859,282.899993896484,418.199996948242,364.079986572266,791.280029296875,529.200012207031,527.800018310547,1243.79998779297,534.149993896484,695.249969482422,360,472.949996948242,329.849990844726,1938.47497558593,497.804992675781,420.419982910156,1,"","Specimen_001_20200729_001.csv","1","29-JUL-2020","20200729",69.4233676351897,9.54887621249777,8.37768361317506,61.146334688244,66.029119999048,30.3401892509872,51.8174940841851,63.1862774520013,59.2905431882672,21.922883965406,44.8735695049936,57.4865839024349,82.5371045382617,59.2704888257329,124.581547743294,86.1453482762443,58.2817001320622,74.8350217663845,20.008080846036,118.835315279862,106.791467204472,0,""
"683","Specimen_001_20200729_001.csv","2","29-JUL-2020","20200729",2373,145423.1875,56556.796875,1872.64001464844,2502.39990234375,1913.88000488281,1432.13000488281,2168.080078125,1660.91003417969,3320.80004882812,2400.71997070312,2436,6322.5,3654.89990234375,3214.7998046875,5933.69970703125,5912.099609375,2207.69995117188,15353.029296875,4581.5,3582.80981445312,2,"","Specimen_001_20200729_001.csv","2","29-JUL-2020","20200729",72.0915254951538,1.46303850916141,13.61667939516,15.6094301316884,23.0465075708573,13.0866852349761,18.0856524641263,17.1433622192374,16.929379678712,11.8182769508037,14.083809162067,19.9345846682894,19.6162431775776,12.2383665977087,35.0245604997638,17.2677663507819,13.9314148834075,26.7726002121702,7.94549523194414,31.8546267491372,35.6180805541925,0,""
"684","Specimen_001_20200729_001.csv","3","29-JUL-2020","20200729",2615,145302.828125,56106.23828125,69671.6796875,80598.3984375,61864.48828125,62462.6796875,68455.2421875,63805.01953125,65957.921875,79899.6796875,88519.203125,81814.5,107406.8984375,107979.296875,109917,139135.5,125432.09375,129608.703125,105056.484375,110735.234375,3,"","Specimen_001_20200729_001.csv","3","29-JUL-2020","20200729",63.4494072657744,1.43756022470744,15.2470859126976,15.6533055945997,14.1486127506217,14.6073301367044,15.6298586618535,12.3555443514587,9.40755272915501,11.8570052592716,11.427477425549,11.5287220410684,14.873986002634,12.902292978592,12.2034917862582,7.52938373101977,6.2357860121069,7.76803414297626,20.3309111065916,14.9974679573414,16.9766370996133,0,""
"685","Specimen_001_20200730_001.csv","1","30-JUL-2020","20200730",2422.5,26027.849609375,23057.279296875,257.279998779297,363.519989013672,445.260009765625,270.600006103516,406.309997558594,339.480010986328,695.800018310547,460.320007324219,476.559997558594,1075.5,486.899993896484,569.699981689453,362.249984741211,477.899993896484,313.199981689453,1957.72497558593,443.134979248047,428.889999389648,1,"","Specimen_001_20200730_001.csv","1","30-JUL-2020","20200730",71.6281795665635,3.51054996604824,5.95967132507215,54.6753995041367,57.6404125430675,24.9350949296382,42.6049459311081,57.2550533345961,33.598144457731,19.3881354804117,23.661796397531,44.8883664732359,76.7010822051054,49.9621243826052,128.782406948301,77.8627489994383,47.9284349693008,70.3139831272229,12.3576281947959,113.43094871896,97.2518212622788,0,""
"686","Specimen_001_20200730_001.csv","2","30-JUL-2020","20200730",2471,138736.140625,54056.95703125,1738.23999023438,2259.19995117188,1796.61999511719,1320.19995117188,1967.17993164062,1444.42993164062,2947.28002929688,2013.19995117188,1977.92004394531,5935.5,3518.09985351562,3082.5,5611.5,5478.2998046875,1948.5,14780.919921875,4730.10986328125,3505.80981445312,2,"","Specimen_001_20200730_001.csv","2","30-JUL-2020","20200730",67.4508943747471,1.65015275061821,13.7356752350548,16.5355568587233,23.6328792860096,14.0121964299146,19.2334585178212,20.0105427536521,18.9271331919745,14.0344809655089,15.1991295529128,21.9881159172975,19.9758696432614,12.4742994282427,34.6090780196612,17.6680934364001,14.9155371352419,26.4853895411834,15.2004369078802,31.7567537209935,33.7655709185861,0,""
"687","Specimen_001_20200730_001.csv","3","30-JUL-2020","20200730",2572,138609.875,53712.640625,65537.921875,71912.3203125,57115.05078125,56962.94140625,61345.83984375,55954.75,57477.28125,67791.921875,73160.640625,78434.1015625,103205.6953125,102123,103110.296875,128390.3984375,111681.8984375,122581.6875,106536.4296875,109078.1953125,3,"","Specimen_001_20200730_001.csv","3","30-JUL-2020","20200730",66.6300777604977,1.66709301014808,14.9522940625301,16.6560222218672,14.8919102157499,15.8509924533492,16.1919379272969,12.3889297887521,10.9840575085225,11.6952836174945,12.5648186465801,12.6005075731251,14.541569548083,12.8375421142047,12.2620975257777,8.00132697707354,7.10437686424054,8.14000720657297,20.6558104544572,14.4185133415704,16.326373919398,0,""
"688","Specimen_001_20200731_001.csv","1","31-JUL-2020","20200731",2485,26729.359375,24482.55859375,267.519989013672,356.47998046875,464.940002441406,288.844985961914,403.440002441406,356.290008544922,850.360015869141,506.519989013672,501.200012207031,1260.90002441406,558.449981689453,750.149963378906,359.099975585938,457.649978637696,323.100006103516,1915.375,506.65998840332,448.139984130859,1,"","Specimen_001_20200731_001.csv","1","31-JUL-2020","20200731",67.7240241448692,19.8186183472323,18.74429371256,63.0779315205345,68.7711402844295,35.9785930207861,54.2306965439841,67.9310968703144,65.956931812478,33.4245926497701,57.7789433044334,67.5168979972506,95.9711106988397,72.4593922187357,130.580298574587,91.2557691749578,63.2577658946227,80.919218763238,32.5513761752782,126.358969370866,105.297508429039,0,""
"689","Specimen_001_20200731_001.csv","2","31-JUL-2020","20200731",2523,143932.265625,55959.0390625,1856.64001464844,2407.67993164062,1967.17993164062,1498.14001464844,2182.42993164062,1655.17004394531,3500,2353.67993164062,2363.19995117188,6525.89990234375,3693.59985351562,3287.69995117188,5815.7998046875,5794.19970703125,2159.09985351562,15249.849609375,4663.8896484375,3592.0498046875,2,"","Specimen_001_20200731_001.csv","2","31-JUL-2020","20200731",68.2507966706302,1.38120703477603,13.9935282950406,16.4411150540169,24.0156221429697,13.7135962248664,18.5069683721588,17.9170199076364,17.4874303328532,12.0113946861049,14.7503411286743,20.9753128118973,22.1719845196158,13.6999183011948,37.3382842714161,18.2056000734798,14.3132839035131,25.6139402892894,6.85392918321556,33.1425818335394,36.4037283712212,0,""
"690","Specimen_001_20200731_001.csv","3","31-JUL-2020","20200731",2485,143967.078125,55710.71875,69262.078125,77113.6015625,63508.1796875,63932.53125,67896.40625,61463.09765625,64597.12109375,76158.8828125,83236.71875,82008,106792.1953125,106868.6953125,108809.09375,135393.296875,118741.5,128364.390625,106158.359375,109541.734375,3,"","Specimen_001_20200731_001.csv","3","31-JUL-2020","20200731",69.1047404426559,1.28639130061527,16.013088535476,3.31455690828293,11.138465139854,3.77323822460369,4.23971791062942,11.3939374644737,9.10350697093214,11.3229157331714,10.5011100929318,10.2274230892691,14.4046241525217,3.66421790245235,7.3455642799981,6.71247724296942,6.46251443047113,8.3895241251479,7.34576135734685,14.3224321271214,16.1157117656784,0,""
"691","Specimen_001_20200803_001.csv","1","03-AUG-2020","20200803",2579,26262.66796875,23518.71875,265.600006103516,385.919982910156,450.179992675781,281.669982910156,419.019989013672,366.540008544922,815.919982910156,523.599975585938,543.200012207031,1034.09997558594,480.599975585938,605.700012207031,391.5,472.5,336.600006103516,1552.31994628906,328.789978027344,306.459991455078,1,"","Specimen_001_20200803_001.csv","1","03-AUG-2020","20200803",65.9985459480419,3.52011849415529,3.15746945750659,49.1183083690894,54.6434531046053,23.1785036340039,40.2358822199316,52.1937868956487,30.8635866412706,18.1716881047496,21.9616057259278,39.9320633921771,75.1453840974167,49.6105826406659,113.845762017537,72.8735591259953,46.7965700341281,63.7487932455879,13.2113571782719,131.03583822174,112.00038009552,0,""
"692","Specimen_001_20200803_002.csv","1","03-AUG-2020","20200803",2579,26262.66796875,23518.71875,265.600006103516,385.919982910156,450.179992675781,281.669982910156,419.019989013672,366.540008544922,815.919982910156,523.599975585938,543.200012207031,1034.09997558594,480.599975585938,605.700012207031,391.5,472.5,336.600006103516,1552.31994628906,328.789978027344,306.459991455078,1,"","Specimen_001_20200803_002.csv","1","03-AUG-2020","20200803",65.9985459480419,3.52011849415529,3.15746945750659,49.1183083690894,54.6434531046053,23.1785036340039,40.2358822199316,52.1937868956487,30.8635866412706,18.1716881047496,21.9616057259278,39.9320633921771,75.1453840974167,49.6105826406659,113.845762017537,72.8735591259953,46.7965700341281,63.7487932455879,13.2113571782719,131.03583822174,112.00038009552,0,""
"693","Specimen_001_20200803_001.csv","2","03-AUG-2020","20200803",2477.5,140688.734375,54046.3984375,1772.79992675781,2352,1807.28002929688,1370.21997070312,2054.71496582031,1593.46502685547,3295.60009765625,2259.32006835938,2284.52001953125,5862.14965820312,3538.7998046875,3075.2998046875,5846.39965820312,5641.19970703125,2024.54998779297,10843.1396484375,3629.39501953125,2674.59497070312,2,"","Specimen_001_20200803_001.csv","2","03-AUG-2020","20200803",67.8149868819374,1.25955204635588,9.04176796261141,14.7334435046411,23.2732180853603,12.0948171724764,17.3882772844375,17.1640137854622,16.5375675150402,10.7261266630949,13.119115667793,18.9007977758015,18.6271499558647,11.0068864162379,31.65227349293,16.766850419552,14.0497716883417,25.9546061083633,6.85015946142503,31.4490086584813,38.6022407335972,0,""
